id,title,assignee,inventor,priority_date,filing_date,publication_date,grant_date,result_link,representative_figure_link
KR-102488557-B1,Method of voting on the blockchain that can be rewarded for voting and system for the same ,???? ???,???,29/06/2021,29/06/2021,13/01/2023,13/01/2023,https://patents.google.com/patent/KR102488557B1/en,https://patentimages.storage.googleapis.com/7d/f8/1f/4a5b24485c909f/112021074807373-pat00001.png
KR-102534581-B1,Method and system of using services through tokens issued on blockchain network ,???? ???,???,01/07/2021,01/07/2021,26/05/2023,26/05/2023,https://patents.google.com/patent/KR102534581B1/en,https://patentimages.storage.googleapis.com/0e/78/8d/f42e08ade33900/112021076072908-pat00001.png
KR-102499695-B1,Decentralized identity system and authentication method using blockchain ,????? ?????,"???, ???",06/07/2021,06/07/2021,14/02/2023,14/02/2023,https://patents.google.com/patent/KR102499695B1/en,https://patentimages.storage.googleapis.com/ec/7e/3c/adb80da0ab4ca8/112021077958362-pat00001.png
KR-102523571-B1,Method and system of using special purpose token on blockchain network for decentralized identification ,???? ???,???,13/07/2021,13/07/2021,19/04/2023,19/04/2023,https://patents.google.com/patent/KR102523571B1/en,https://patentimages.storage.googleapis.com/0b/a9/e7/829823506d0068/112021080547304-pat00001.png
KR-102348401-B1,Did signing and validation system and method for using threshold signature ,(?)????,"???, ???, ??, ???, ???, ???",30/04/2021,22/07/2021,07/01/2022,07/01/2022,https://patents.google.com/patent/KR102348401B1/en,https://patentimages.storage.googleapis.com/c9/d3/b0/1b5cc89efdc603/112021084824889-pat00014.png
KR-102359782-B1,Blockchain-Based Message Transmission Method Between Vehicles in an Autonomous Driving Environment ,??????????,???,27/07/2021,27/07/2021,08/02/2022,08/02/2022,https://patents.google.com/patent/KR102359782B1/en,https://patentimages.storage.googleapis.com/9d/fb/c4/0645b6dd1f2ed4/112021086817849-pat00001.png
KR-102497415-B1,Apparatus for composing music based blockchain and control method thereof and computer program recorded on computer readable recording medium ,????? ?????,???,03/08/2021,03/08/2021,08/02/2023,08/02/2023,https://patents.google.com/patent/KR102497415B1/en,https://patentimages.storage.googleapis.com/20/60/ef/352ac6374c86d8/112021089566832-pat00001.png
KR-20200026383-A,System and method of poll using block-chain technology ,???? ??,"???, ???",30/08/2018,30/08/2018,11/03/2020,,https://patents.google.com/patent/KR20200026383A/en,https://patentimages.storage.googleapis.com/81/10/62/34d3ff081e66ae/pat00001.png
KR-102432891-B1,The method and system for constrcuting repository of smart contract based artificial intelligence ,???? ???,"???, ???, ???, ???, ???, ???",31/08/2021,02/09/2021,18/08/2022,18/08/2022,https://patents.google.com/patent/KR102432891B1/en,https://patentimages.storage.googleapis.com/f2/15/14/8272677e9810f8/112021101709937-pat00002.png
KR-102227081-B1,Intelligent Management System for Fine Dust Using Blockchain Technology ,???,???,02/06/2020,02/06/2020,12/03/2021,12/03/2021,https://patents.google.com/patent/KR102227081B1/en,https://patentimages.storage.googleapis.com/41/47/5f/60c14a85dbc345/112020056476217-pat00001.png
KR-102522917-B1,SYSTEM FOR DATA COMMUNICATION BASED ON BLOCKCHAIN IN MOBILE IoT ENVIRONMENT AND METHOD THEREOF ,??????? ?????,"???, ???, ???",15/09/2021,15/09/2021,17/04/2023,17/04/2023,https://patents.google.com/patent/KR102522917B1/en,https://patentimages.storage.googleapis.com/aa/38/de/46c3eff576c613/112021107097450-pat00001.png
KR-102420345-B1,Blockchain-based mileage alliance operating platform and payment guarantee system and its payment guarantee method ,"???, ???","???, ???",29/05/2020,29/05/2020,13/07/2022,13/07/2022,https://patents.google.com/patent/KR102420345B1/en,https://patentimages.storage.googleapis.com/c1/f4/c7/3c30659e8b1d54/112020054494518-pat00001.png
KR-102500127-B1,System for automatically determining year and exact calculation and method performing the same ,???? ????,???,21/10/2021,21/10/2021,16/02/2023,16/02/2023,https://patents.google.com/patent/KR102500127B1/en,https://patentimages.storage.googleapis.com/ac/cf/00/508f773da6bfe4/112021120548377-pat00001.png
KR-102194776-B1,System for determining sales price of Point determining sales price using Artifical Intellegence ,????? ????,???,07/04/2020,11/05/2020,23/12/2020,23/12/2020,https://patents.google.com/patent/KR102194776B1/en,https://patentimages.storage.googleapis.com/ae/3f/ae/2c462feb443843/112020047372672-pat00001.png
KR-102396322-B1,Apparatus for integrating blockchain nodes ,???? ????,???,22/10/2021,22/10/2021,10/05/2022,10/05/2022,https://patents.google.com/patent/KR102396322B1/en,https://patentimages.storage.googleapis.com/1a/0e/7a/75dccbc51b0d53/112021121522257-pat00001.png
KR-102435349-B1,Method and system for processing de-identified sensing data in private blockchain ,???? ??????,"???, ???, ???, ??",05/11/2021,05/11/2021,23/08/2022,23/08/2022,https://patents.google.com/patent/KR102435349B1/en,https://patentimages.storage.googleapis.com/0b/48/99/f3df19217796bd/112021127581124-pat00008.png
KR-102390522-B1,Blockchain based reliable quality of experience accelerator for adaptive video streaming service ,????? ????? ?????,???,10/11/2021,10/11/2021,26/04/2022,26/04/2022,https://patents.google.com/patent/KR102390522B1/en,https://patentimages.storage.googleapis.com/20/ef/fe/cc71e50b708e6e/112021129700174-pat00055.png
KR-102539966-B1,Method and apparatus for preventing forgery of food monitoring data based on blockchain ,???? ???????,"???, ???",10/11/2021,10/11/2021,05/06/2023,05/06/2023,https://patents.google.com/patent/KR102539966B1/en,https://patentimages.storage.googleapis.com/2e/cb/bb/e0a067880e0550/112021129360019-pat00001.png
KR-102487849-B1,Device for preventing forgery of sensitive information based on blockchain and method thereof ,???? ????,"???, ???, ???",11/11/2021,11/11/2021,12/01/2023,12/01/2023,https://patents.google.com/patent/KR102487849B1/en,https://patentimages.storage.googleapis.com/1f/47/4a/682c402b1d0fc7/112021130424753-pat00027.png
KR-102450636-B1,System for registering shares of ownership non-existence asset on block chain ,???,???,18/11/2020,12/11/2021,04/10/2022,04/10/2022,https://patents.google.com/patent/KR102450636B1/en,https://patentimages.storage.googleapis.com/03/04/47/cd23f3c7cb2c08/112021130573983-pat00001.png
KR-102557913-B1,"A System and Method for synchronizing NFT(Non-fungible Token), Physical Objects and Digital Data ",???,???,23/11/2021,23/11/2021,21/07/2023,21/07/2023,https://patents.google.com/patent/KR102557913B1/en,
KR-102172535-B1,Method of Blockchain Means and Near Communication for Impact Preventing of Road Autonomous Vehicle ,???? ??????,???,02/05/2020,02/05/2020,02/11/2020,02/11/2020,https://patents.google.com/patent/KR102172535B1/en,https://patentimages.storage.googleapis.com/a6/7e/1b/b4867ef592bb28/112020044956464-pat00001.png
KR-102564730-B1,Bio key-based personal information acquisition method and apparatus ,(?)????,???,23/11/2021,23/11/2021,11/08/2023,11/08/2023,https://patents.google.com/patent/KR102564730B1/en,https://patentimages.storage.googleapis.com/14/ec/93/13c2c6cad86e9a/112021135189464-pat00001.png
KR-102391187-B1,Method and system for recording feedback data ,?????(?),"???, ???, ???, ???",24/11/2021,24/11/2021,28/04/2022,28/04/2022,https://patents.google.com/patent/KR102391187B1/en,https://patentimages.storage.googleapis.com/67/b7/8f/ce982e09c81017/112021135897426-pat00001.png
KR-102494786-B1,Managing system for registering and transacting data of a membership in NFT based and method thereof ,???,???,26/11/2021,26/11/2021,31/01/2023,31/01/2023,https://patents.google.com/patent/KR102494786B1/en,https://patentimages.storage.googleapis.com/53/97/32/9395f702d4d2f4/112021137198107-pat00001.png
KR-102552628-B1,Membership management apparatus using blockchain ,???,???,20/12/2021,20/12/2021,05/07/2023,05/07/2023,https://patents.google.com/patent/KR102552628B1/en,https://patentimages.storage.googleapis.com/9d/9c/8c/5786172a6b2ef0/112021147530423-pat00002.png
KR-102443666-B1,Flatform system for matching between objects on which nft is applied based on artificial intelligence ,???,???,22/12/2021,22/12/2021,16/09/2022,16/09/2022,https://patents.google.com/patent/KR102443666B1/en,https://patentimages.storage.googleapis.com/01/30/91/63ac7e746d2aaf/112021148626307-pat00001.png
KR-102332613-B1,Method for crytocurrency platform service based thing user and the system thereof ,???,???,29/04/2019,29/04/2020,29/11/2021,29/11/2021,https://patents.google.com/patent/KR102332613B1/en,https://patentimages.storage.googleapis.com/7b/6f/f7/56de2d782fcfc6/112020044820903-pat00001.png
KR-102497738-B1,"System and method for discriminating correct or not, and verification integrity of cyber attack packet data based on machine-learning ",??????????,"???, ???, ???, ???",14/12/2020,14/12/2020,09/02/2023,09/02/2023,https://patents.google.com/patent/KR102497738B1/en,https://patentimages.storage.googleapis.com/c6/d7/ce/0ec337c8df0815/112020135692091-pat00005.png
KR-102163778-B1,Compensation system based on service usage analysis ,???? ????,???,24/04/2020,24/04/2020,08/10/2020,08/10/2020,https://patents.google.com/patent/KR102163778B1/en,https://patentimages.storage.googleapis.com/13/44/ef/9e64b037785f8a/112020042708827-pat00001.png
KR-102531350-B1,System for processing Virtual asset Payment processing using token and Driving method therof ,???,???,14/01/2022,14/01/2022,10/05/2023,10/05/2023,https://patents.google.com/patent/KR102531350B1/en,https://patentimages.storage.googleapis.com/8d/d9/f0/6047bbd48ae204/112022005116360-pat00001.png
KR-102456903-B1,System for managing electronic document using ethereum and IPFS and method thereof ,???,???,21/01/2022,21/01/2022,21/10/2022,21/10/2022,https://patents.google.com/patent/KR102456903B1/en,https://patentimages.storage.googleapis.com/a3/ea/f6/43c5539700939d/112022008082219-pat00001.png
KR-102503987-B1,System providing data analysis services based on block chain and method of operation of system ,??? ????,"???, ???, ???",25/01/2022,25/01/2022,27/02/2023,27/02/2023,https://patents.google.com/patent/KR102503987B1/en,https://patentimages.storage.googleapis.com/08/a1/bd/a9189152ca6bdd/112022009434660-pat00001.png
KR-102155365-B1,In-memory based interpersonal financial transaction system ,???? ????,???,24/04/2020,24/04/2020,11/09/2020,11/09/2020,https://patents.google.com/patent/KR102155365B1/en,https://patentimages.storage.googleapis.com/61/54/ea/2a702c69b5a839/112020042624677-pat00001.png
KR-102516337-B1,Blockchain-based art work resale royalty right management system ,???,???,10/02/2022,10/02/2022,31/03/2023,31/03/2023,https://patents.google.com/patent/KR102516337B1/en,https://patentimages.storage.googleapis.com/02/77/53/ee69eb2ef66cf8/112022014841905-pat00001.png
KR-102160819-B1,Blockchain-based voting system ,???? ????,???,24/04/2020,24/04/2020,28/09/2020,28/09/2020,https://patents.google.com/patent/KR102160819B1/en,https://patentimages.storage.googleapis.com/b7/d9/41/510c576e865e8a/112020042670005-pat00001.png
KR-102382586-B1,Method for providing blockchain-based mediating service related to plants and service server for the same ,????? ????,"???, ???, ???, ???",20/04/2020,20/04/2020,01/04/2022,01/04/2022,https://patents.google.com/patent/KR102382586B1/en,https://patentimages.storage.googleapis.com/0c/13/c5/293654447aeb9e/112020040214276-pat00001.png
KR-102184855-B1,Illegal login detectoin system and method thereof ,"???? ???, ???, ???","???, ???",17/04/2020,17/04/2020,01/12/2020,01/12/2020,https://patents.google.com/patent/KR102184855B1/en,https://patentimages.storage.googleapis.com/4e/cc/a5/4de402b9d7fa30/112020039484510-pat00001.png
KR-102346085-B1,Method for Trading Ownership of Products ,??????????,???,09/04/2020,09/04/2020,30/12/2021,30/12/2021,https://patents.google.com/patent/KR102346085B1/en,https://patentimages.storage.googleapis.com/a2/99/f0/184e3cf5442203/112020037088585-pat00001.png
KR-102503842-B1,Method and apparatus for generating NFT (Non-Fungible Token) for cosmetics ,???? ????,"???, ???, ???",17/03/2022,17/03/2022,27/02/2023,27/02/2023,https://patents.google.com/patent/KR102503842B1/en,https://patentimages.storage.googleapis.com/0b/3f/cc/e69922fd0fc888/112022029007017-pat00003.png
KR-102547960-B1,Customized on-line shopping service method and measuring booth for the method ,???,???,17/03/2022,17/03/2022,26/06/2023,26/06/2023,https://patents.google.com/patent/KR102547960B1/en,https://patentimages.storage.googleapis.com/d6/46/b1/456a449f9ea564/112022028631895-pat00001.png
KR-102294048-B1,Method and system for replicating blockchain application service ,????? ?????,"???, ???",26/03/2020,26/03/2020,25/08/2021,25/08/2021,https://patents.google.com/patent/KR102294048B1/en,https://patentimages.storage.googleapis.com/f3/15/32/4a377460fc68d3/112020031798228-pat00001.png
KR-102332712-B1,Method and device for providing worker safety management service based in blockchain ,"???, ????? ?????","???, ???, ???",20/03/2020,20/03/2020,02/12/2021,02/12/2021,https://patents.google.com/patent/KR102332712B1/en,https://patentimages.storage.googleapis.com/3b/f9/4b/e0744492514ac4/112020029820445-pat00001.png
KR-102520329-B1,System for providing blockchain based abusing detection service ,???,???,31/03/2022,31/03/2022,11/04/2023,11/04/2023,https://patents.google.com/patent/KR102520329B1/en,https://patentimages.storage.googleapis.com/ec/40/f9/ae6696f6a9886b/112022034511350-pat00001.png
KR-102551004-B1,The methods and systems of copyright infringement analysis through similarity analysis of contents which created by users in virtual reality modeling the real world ,??? ????,???,31/03/2022,31/03/2022,04/07/2023,04/07/2023,https://patents.google.com/patent/KR102551004B1/en,https://patentimages.storage.googleapis.com/41/51/3f/f87d5706e93dd6/112022034892486-pat00006.png
KR-102552295-B1,Method and System for User Authentication based on Private Blockchain in Open Cloud Platform Including Sensitive Information ,??????????,"???, ???",11/04/2022,11/04/2022,06/07/2023,06/07/2023,https://patents.google.com/patent/KR102552295B1/en,https://patentimages.storage.googleapis.com/b8/ea/f5/ee53711ef90841/112022038311330-pat00001.png
KR-102470671-B1,Compensation Platform Service Provision System According to Blockchain-based Smart Lighting Energy Saving ,??????,???,13/04/2022,13/04/2022,25/11/2022,25/11/2022,https://patents.google.com/patent/KR102470671B1/en,https://patentimages.storage.googleapis.com/81/80/80/bda30dd32d26fe/112022039426518-pat00001.png
KR-102351050-B1,Group management system of data processing by using blockchain-based electronic document of agreement ,(?)???????,"???, ???",11/03/2020,11/03/2020,13/01/2022,13/01/2022,https://patents.google.com/patent/KR102351050B1/en,https://patentimages.storage.googleapis.com/6b/e2/42/1f957c329956d7/112020025922927-pat00001.png
KR-102392980-B1,Blockchain Distributed System and Method for Processing Blockchain Transaction ,???? ?????,"???, ???",10/03/2020,10/03/2020,03/05/2022,03/05/2022,https://patents.google.com/patent/KR102392980B1/en,https://patentimages.storage.googleapis.com/e3/47/7b/f930156ec5ca9e/112020025085680-pat00001.png
KR-102467901-B1,Integrated management system for nft-basedd consumer and manufacturer collaboration products ,???? ?????,"???, ???, ???, ???, ???, ???, ???",12/05/2022,16/05/2022,17/11/2022,17/11/2022,https://patents.google.com/patent/KR102467901B1/en,https://patentimages.storage.googleapis.com/7f/83/57/8fdfaf07b9ee0c/112022051358864-pat00002.png
