id,title,assignee,inventor,priority_date,filing_date,publication_date,grant_date,result_link,representative_figure_link
JP-7137032-B1,Information processing device and information processing method ,,,23/03/2022,23/03/2022,13/09/2022,13/09/2022,https://patents.google.com/patent/JP7137032B1/en,https://patentimages.storage.googleapis.com/50/d5/d1/33be924045fcfa/0007137032000002.png
JP-7185080-B1,Information processing device and information processing method ,,,21/02/2022,21/02/2022,06/12/2022,06/12/2022,https://patents.google.com/patent/JP7185080B1/en,https://patentimages.storage.googleapis.com/ed/de/e3/2a753ad47ecb03/0007185080000002.png
JP-7153153-B1,Information processing device and information processing method ,,,15/02/2022,15/02/2022,13/10/2022,13/10/2022,https://patents.google.com/patent/JP7153153B1/en,https://patentimages.storage.googleapis.com/6d/7a/53/84f334b3b31268/0007153153000002.png
JP-3237943-U,Historical material generation system ,,,27/01/2022,27/01/2022,17/06/2022,17/06/2022,https://patents.google.com/patent/JP3237943U/en,https://patentimages.storage.googleapis.com/39/b0/3b/299c6bb6937e54/0003237943000002.png
JP-7180933-B1,Method and system for processing item attachment/detachment of NFT wearing model ,,,17/12/2021,25/01/2022,30/11/2022,30/11/2022,https://patents.google.com/patent/JP7180933B1/en,https://patentimages.storage.googleapis.com/43/d0/b1/d8418d807193d2/0007180933000002.png
JP-7169420-B1,"Information processing device, information processing method, and program ",,,22/04/2021,24/11/2021,10/11/2022,10/11/2022,https://patents.google.com/patent/JP7169420B1/en,https://patentimages.storage.googleapis.com/79/77/09/6c1d6f587702b9/0007169420000002.png
JP-7246600-B1,"Non-fungible token production method and production system, unique identifier registration method and system, and combination product production method ",,,12/10/2021,12/10/2021,28/03/2023,28/03/2023,https://patents.google.com/patent/JP7246600B1/en,https://patentimages.storage.googleapis.com/05/29/5a/499e8727b271dc/0007246600000002.png
JP-7104276-B1,Digital asset clearing system ,,,04/08/2021,04/08/2021,21/07/2022,21/07/2022,https://patents.google.com/patent/JP7104276B1/en,https://patentimages.storage.googleapis.com/b8/cb/24/f033d2c79c55c3/0007104276000002.png
JP-6982345-B1,Trading system ,,,06/10/2020,06/10/2020,17/12/2021,17/12/2021,https://patents.google.com/patent/JP6982345B1/en,https://patentimages.storage.googleapis.com/77/99/82/d81899c3eff783/0006982345-3.png
JP-6935662-B1,A system that proves that the record has not changed ,,,19/08/2020,19/08/2020,15/09/2021,15/09/2021,https://patents.google.com/patent/JP6935662B1/en,https://patentimages.storage.googleapis.com/3c/c9/f6/673ee84f29e54a/0006935662-3.png
JP-2023041646-A,Green energy based digital asset transfer and issuance system and transfer and issuance method ,,,11/09/2021,08/09/2022,24/03/2023,,https://patents.google.com/patent/JP2023041646A/en,https://patentimages.storage.googleapis.com/89/ee/d7/df28d36f3c90a0/2023041646000002.png
JP-2023051818-A,Blockchain-based electronic voting management system and method ,,,30/09/2021,27/09/2022,11/04/2023,,https://patents.google.com/patent/JP2023051818A/en,https://patentimages.storage.googleapis.com/6d/82/d1/cbd1e3a9dc8adb/2023051818000002.png
JP-2022187006-A,Information processing apparatus and information processing method ,,,22/04/2021,28/10/2022,15/12/2022,,https://patents.google.com/patent/JP2022187006A/en,https://patentimages.storage.googleapis.com/0f/91/00/cbfa23f675dc12/2022187006000002.png
JP-6852776-B1,"Blockchain system, program and network connection device ",,,26/11/2019,26/11/2019,31/03/2021,31/03/2021,https://patents.google.com/patent/JP6852776B1/en,https://patentimages.storage.googleapis.com/23/69/16/aa290c395b84ee/0006852776-2.png
JP-2023101735-A,"Computer-implemented methods, computer systems, methods of manufacturing non-fungible tokens, and non-fungible tokens for exercising rights associated with blockchain non-fungible tokens ",,,27/10/2021,31/05/2023,21/07/2023,,https://patents.google.com/patent/JP2023101735A/en,https://patentimages.storage.googleapis.com/6e/3d/b7/e0f1bd774705e7/2023101735000002.png
JP-2023093457-A,"Digital asset token generation, issuance, trading transfer recording method on peer-to-peer distributed ledger and digital asset token integration system ",,,23/03/2020,23/03/2023,04/07/2023,,https://patents.google.com/patent/JP2023093457A/en,https://patentimages.storage.googleapis.com/84/36/75/7cb47220ae85c7/2023093457000002.png
JP-2023102263-A,"Non-fungible Tokens and Entity Initial Issuance and Secondary Distribution Systems for Virtual Entity Combining Products, and Methods Therefor ",,,11/01/2022,30/11/2022,24/07/2023,,https://patents.google.com/patent/JP2023102263A/en,https://patentimages.storage.googleapis.com/d7/2a/e2/fd93831dd12354/2023102263000002.png
JP-2023083228-A,"Blockchain transaction data storage method, device and distributed storage system using the same ",,,03/12/2021,22/11/2022,15/06/2023,,https://patents.google.com/patent/JP2023083228A/en,https://patentimages.storage.googleapis.com/d4/9b/27/53d0fce1bb8d28/2023083228000004.png
JP-2023015223-A,Systems and methods to validate transactions for inclusion in electronic blockchains ,,,08/11/2022,08/11/2022,31/01/2023,,https://patents.google.com/patent/JP2023015223A/en,https://patentimages.storage.googleapis.com/e7/b1/e8/75badc31bea394/2023015223000003.png
JP-6935567-B1,"Information transaction management system, method and program ",,,05/10/2020,05/10/2020,15/09/2021,15/09/2021,https://patents.google.com/patent/JP6935567B1/en,https://patentimages.storage.googleapis.com/7a/b5/36/fbcd6871101e8e/0006935567-2.png
JP-2021047570-A,Asset information registration method and asset information registration system ,,,18/09/2019,18/09/2019,25/03/2021,,https://patents.google.com/patent/JP2021047570A/en,https://patentimages.storage.googleapis.com/c4/7c/9d/be3cb52c94f3d6/2021047570-3.png
JP-7223912-B1,Communication control device and communication control method ,,,25/11/2022,25/11/2022,16/02/2023,16/02/2023,https://patents.google.com/patent/JP7223912B1/en,https://patentimages.storage.googleapis.com/d7/da/0a/f8617c230e3b6a/0007223912000002.png
JP-7297129-B1,Information processing device and information processing method ,,,29/08/2022,29/08/2022,23/06/2023,23/06/2023,https://patents.google.com/patent/JP7297129B1/en,https://patentimages.storage.googleapis.com/0f/50/bc/9c308880fa6dfc/0007297129000002.png
JP-7197822-B1,"Information processing device, information processing method and information processing program ",,,07/04/2022,07/04/2022,28/12/2022,28/12/2022,https://patents.google.com/patent/JP7197822B1/en,https://patentimages.storage.googleapis.com/01/4e/44/c03970c74b8512/0007197822000002.png
JP-7100330-B1,"Stamp management method, stamp management device, program, and information processing method ",,,06/10/2020,15/07/2021,13/07/2022,13/07/2022,https://patents.google.com/patent/JP7100330B1/en,https://patentimages.storage.googleapis.com/1f/10/e0/2d41bdb25ccd84/0007100330000001.png
JP-7134514-B1,Publication management system and program ,,,31/03/2021,31/03/2021,12/09/2022,12/09/2022,https://patents.google.com/patent/JP7134514B1/en,https://patentimages.storage.googleapis.com/b1/59/c8/d52a394af44208/0007134514000002.png
JP-6977844-B1,"Nodes, trading systems, blockchain networks, processing methods, and programs ",,,29/09/2020,29/09/2020,08/12/2021,08/12/2021,https://patents.google.com/patent/JP6977844B1/en,https://patentimages.storage.googleapis.com/f5/28/aa/5cf58816f7bb51/0006977844-2.png
JP-2023519180-A,Enabling erasure of information in the blockchain ,,,26/03/2020,26/03/2021,10/05/2023,,https://patents.google.com/patent/JP2023519180A/en,https://patentimages.storage.googleapis.com/89/22/eb/27e9e7e49cd083/2023519180000002.png
JP-2022163648-A,Information processing device ,,,14/04/2021,14/04/2021,26/10/2022,,https://patents.google.com/patent/JP2022163648A/en,https://patentimages.storage.googleapis.com/47/75/cf/011a9560f3dcce/2022163648000002.png
JP-2020027381-A,"Virtual currency management device, virtual currency management system, virtual currency management method, and computer program ",,,10/08/2018,10/08/2018,20/02/2020,,https://patents.google.com/patent/JP2020027381A/en,https://patentimages.storage.googleapis.com/d6/a6/f4/535cfdf8bfbbd9/2020027381-3.png
JP-2020031337-A,Blockchain router device ,,,22/08/2018,22/08/2018,27/02/2020,,https://patents.google.com/patent/JP2020031337A/en,https://patentimages.storage.googleapis.com/b2/24/e4/ecb400e69ace5a/2020031337-8.png
JP-2020058008-A,"Digital asset management system, information processing system, and management system ",,,26/09/2018,25/10/2018,09/04/2020,,https://patents.google.com/patent/JP2020058008A/en,https://patentimages.storage.googleapis.com/2c/fd/e2/5f679f3b3d279c/2020058008-3.png
JP-2020058007-A,Digital asset management system ,,,26/09/2018,25/10/2018,09/04/2020,,https://patents.google.com/patent/JP2020058007A/en,https://patentimages.storage.googleapis.com/5c/6d/5b/87909d2a448b48/2020058007-3.png
JP-6863508-B1,"Brokerage servers, trading systems, brokerage methods, and programs ",,,19/03/2020,26/05/2020,21/04/2021,21/04/2021,https://patents.google.com/patent/JP6863508B1/en,https://patentimages.storage.googleapis.com/2f/72/df/814a6347416872/0006863508-2.png
JP-2023060877-A,"Server, token management method, and program ",,,22/04/2021,06/03/2023,28/04/2023,,https://patents.google.com/patent/JP2023060877A/en,https://patentimages.storage.googleapis.com/80/45/69/ed5ad61d79609a/2023060877000002.png
JP-2021506051-A,Computerized reward system for digital assets ,,,06/12/2017,04/12/2018,18/02/2021,,https://patents.google.com/patent/JP2021506051A/en,https://patentimages.storage.googleapis.com/5f/9a/5a/6f1997509cc334/2021506051-3.png
JP-2022138078-A,"Dividend payment system, block chain system, payment control system, dividend paying method, and computer program ",,,09/03/2021,09/03/2021,22/09/2022,,https://patents.google.com/patent/JP2022138078A/en,https://patentimages.storage.googleapis.com/e0/b6/45/c84e375bfa745c/2022138078000002.png
JP-2023094555-A,Data processing device and data processing method ,,,23/12/2021,21/11/2022,05/07/2023,,https://patents.google.com/patent/JP2023094555A/en,https://patentimages.storage.googleapis.com/54/a8/82/631e09fcd971f6/2023094555000002.png
JP-2022125129-A,Smart contract system and program ,,,28/06/2022,28/06/2022,26/08/2022,,https://patents.google.com/patent/JP2022125129A/en,https://patentimages.storage.googleapis.com/85/6b/50/bbd0b4bd598692/2022125129000002.png
JP-2022185579-A,NFT-based digital content management system and method ,,,02/06/2021,30/05/2022,14/12/2022,,https://patents.google.com/patent/JP2022185579A/en,https://patentimages.storage.googleapis.com/81/88/3f/2d44edc2fee67f/2022185579000002.png
JP-2022186590-A,"Service server, method, and computer-readable storage medium for providing tracking service for transportation mechanism based on blockchain network system ",,,04/06/2021,15/03/2022,15/12/2022,,https://patents.google.com/patent/JP2022186590A/en,https://patentimages.storage.googleapis.com/51/0c/df/96482119e07215/2022186590000002.png
JP-2023113422-A,"System, information processing device and control method thereof ",,,03/02/2022,03/02/2022,16/08/2023,,https://patents.google.com/patent/JP2023113422A/en,https://patentimages.storage.googleapis.com/ea/7e/f4/7c4c405ff2ee08/2023113422000008.png
JP-2023107560-A,"Non-fungible token management device, non-fungible token management method, and program ",,,24/01/2022,24/01/2022,03/08/2023,,https://patents.google.com/patent/JP2023107560A/en,https://patentimages.storage.googleapis.com/cb/ae/6c/01b579a427c0fd/2023107560000002.png
JP-2023514007-A,Escrow transaction method and system using smart contract on blockchain ,,,20/12/2019,20/12/2019,05/04/2023,,https://patents.google.com/patent/JP2023514007A/en,https://patentimages.storage.googleapis.com/eb/99/bf/34776a97d23b7c/2023514007000002.png
JP-2022101466-A,"Transaction processing method of ethereum virtual machine, device, apparatus, program, and medium ",,,24/12/2020,28/10/2021,06/07/2022,,https://patents.google.com/patent/JP2022101466A/en,https://patentimages.storage.googleapis.com/0e/46/fd/559da545662db6/2022101466000002.png
JP-2023048946-A,"Manufacturing method and manufacturing system of non-fungible token, recording method and system of unique identifier, and manufacturing method of combination product ",,,12/10/2021,12/10/2021,07/04/2023,,https://patents.google.com/patent/JP2023048946A/en,https://patentimages.storage.googleapis.com/b9/54/7e/343fa20aedbf68/2023048946000002.png
JP-2023050788-A,NFT management program and NFT management system ,,,30/09/2021,30/09/2021,11/04/2023,,https://patents.google.com/patent/JP2023050788A/en,https://patentimages.storage.googleapis.com/25/a4/57/bff07147896f3c/2023050788000002.png
JP-2023509806-A,"MOBILE NETWORK ACCESS SYSTEM, METHOD, STORAGE MEDIUM AND ELECTRONIC DEVICE ",,,27/11/2020,23/09/2021,10/03/2023,,https://patents.google.com/patent/JP2023509806A/en,https://patentimages.storage.googleapis.com/5e/ab/f4/3a3fa224f1719f/2023509806000002.png
JP-2023037442-A,Computer-implemented method and system ,,,03/09/2021,03/09/2021,15/03/2023,,https://patents.google.com/patent/JP2023037442A/en,https://patentimages.storage.googleapis.com/1e/de/9c/872baa89314c00/2023037442000002.png
JP-2023036489-A,"Data storage system using blockchain, and method thereof ",,,02/09/2021,02/09/2021,14/03/2023,,https://patents.google.com/patent/JP2023036489A/en,https://patentimages.storage.googleapis.com/1b/39/56/80ff7ad6ae76fc/2023036489000002.png
JP-2023536296-A,Blockchain management of provisioning failure ,,,03/08/2020,25/06/2021,24/08/2023,,https://patents.google.com/patent/JP2023536296A/en,
JP-2023003894-A,Transaction order processing system using digital assets ,,,24/06/2021,24/06/2021,17/01/2023,,https://patents.google.com/patent/JP2023003894A/en,https://patentimages.storage.googleapis.com/8d/96/d0/7268337a9314a4/2023003894000021.png
JP-2022182526-A,"Program, information processing apparatus, system, server, terminal, and method ",,,28/05/2021,28/05/2021,08/12/2022,,https://patents.google.com/patent/JP2022182526A/en,https://patentimages.storage.googleapis.com/f5/da/cc/0e1e732ef3499f/2022182526000002.png
JP-2020074559-A,Wallet device for cryptocurrency and signature method for using the device ,,,10/01/2020,10/01/2020,14/05/2020,,https://patents.google.com/patent/JP2020074559A/en,
JP-2022132733-A,Method for safety management and analysis of personal information ,,,01/03/2021,01/03/2021,13/09/2022,,https://patents.google.com/patent/JP2022132733A/en,https://patentimages.storage.googleapis.com/5b/2b/81/be7d944a5a4215/2022132733000002.png
JP-2021114248-A,"Command conversion processing apparatus, command conversion processing method, control program, and processing apparatus ",,,21/01/2020,21/01/2020,05/08/2021,,https://patents.google.com/patent/JP2021114248A/en,https://patentimages.storage.googleapis.com/b5/41/2d/4313f54bff0f2a/2021114248-3.png
JP-2021174170-A,"Distributed ledger management method, distributed ledger system, and node ",,,22/04/2020,22/04/2020,01/11/2021,,https://patents.google.com/patent/JP2021174170A/en,https://patentimages.storage.googleapis.com/13/c8/f7/be308dfe077c2c/2021174170-3.png
