id,title,assignee,inventor,priority_date,filing_date,publication_date,grant_date,result_link,representative_figure_link
CN-114584324-B,Identity authorization method and system based on block chain ,,,28/04/2022,28/04/2022,26/08/2022,26/08/2022,https://patents.google.com/patent/CN114584324B/en,https://patentimages.storage.googleapis.com/1b/d1/ad/b7ab74769a7dd6/220421124654.png
CN-114896258-B,"Transaction data synchronization method and device, computer equipment and storage medium ",,,26/04/2022,26/04/2022,16/12/2022,16/12/2022,https://patents.google.com/patent/CN114896258B/en,https://patentimages.storage.googleapis.com/de/cf/78/7810a1f6798621/HDA0003617367980000011.png
CN-114528601-B,"Access method and device based on block chain data, processor and electronic equipment ",,,25/04/2022,25/04/2022,30/09/2022,30/09/2022,https://patents.google.com/patent/CN114528601B/en,https://patentimages.storage.googleapis.com/6d/00/b1/517c9c8ebcb4da/220420105853.png
CN-114531247-B,"Data sharing method, device, equipment, storage medium and program product ",,,22/04/2022,22/04/2022,22/11/2022,22/11/2022,https://patents.google.com/patent/CN114531247B/en,https://patentimages.storage.googleapis.com/a1/f3/03/b2e660d4d2b169/2204081805461.png
CN-115033912-B,"Medical data cross-equipment anonymous verification method, device and equipment based on blockchain ",,,20/04/2022,20/04/2022,25/04/2023,25/04/2023,https://patents.google.com/patent/CN115033912B/en,https://patentimages.storage.googleapis.com/04/35/1f/a131afe277ad6a/HDA0003606300280000011.png
CN-113556405-B,Distributed management method and device for private information ,,,18/09/2021,18/09/2021,07/12/2021,07/12/2021,https://patents.google.com/patent/CN113556405B/en,https://patentimages.storage.googleapis.com/cb/d7/45/3dc419e07f4cc3/210917165006.png
CN-113553192-B,Calculation power allocation method and device for calculation power equipment based on block chain ,,,18/09/2021,18/09/2021,15/03/2022,15/03/2022,https://patents.google.com/patent/CN113553192B/en,https://patentimages.storage.googleapis.com/53/20/c3/f75b9594e06675/210910163904.png
CN-114722431-B,"Block chain-based method, device and storage medium for monitoring general IT service flow ",,,11/04/2022,11/04/2022,12/05/2023,12/05/2023,https://patents.google.com/patent/CN114722431B/en,https://patentimages.storage.googleapis.com/17/1d/d6/90ea204ff977d7/HDA0003589490420000011.png
CN-114430326-B,"Block chain based information confirmation method and device, electronic equipment and storage medium ",,,07/04/2022,07/04/2022,05/08/2022,05/08/2022,https://patents.google.com/patent/CN114430326B/en,https://patentimages.storage.googleapis.com/89/0b/f4/75183b57132279/220324152417.png
CN-114448769-B,Node election voting method and device based on consensus system ,,,02/04/2022,02/04/2022,01/07/2022,01/07/2022,https://patents.google.com/patent/CN114448769B/en,https://patentimages.storage.googleapis.com/22/51/6f/18449e85f55b7d/220324182805.png
CN-113726613-B,Fabric block chain-oriented performance test method ,,,07/09/2021,07/09/2021,15/04/2022,15/04/2022,https://patents.google.com/patent/CN113726613B/en,https://patentimages.storage.googleapis.com/df/16/bb/ce566f806d84fc/HDA0003251224420000011.png
CN-114741447-B,Distributed energy station data processing method and device ,,,28/03/2022,28/03/2022,02/05/2023,02/05/2023,https://patents.google.com/patent/CN114741447B/en,https://patentimages.storage.googleapis.com/27/7d/6e/1cb9d89128adef/HDA0003569111990000011.png
CN-115037472-B,Transaction processing method and system based on double-layer DAG consensus mechanism and service equipment ,,,28/03/2022,28/03/2022,23/06/2023,23/06/2023,https://patents.google.com/patent/CN115037472B/en,https://patentimages.storage.googleapis.com/78/ae/88/11a683b1e582b3/HDA0003568790520000011.png
CN-114826605-B,Data security sharing method and blockchain system based on quantum key distribution ,,,,28/03/2022,18/08/2023,18/08/2023,https://patents.google.com/patent/CN114826605B/en,
CN-114385761-B,Consensus data storage and acquisition method and device based on consensus system ,,,23/03/2022,23/03/2022,12/07/2022,12/07/2022,https://patents.google.com/patent/CN114385761B/en,https://patentimages.storage.googleapis.com/f9/ca/2a/90345878fd913c/220321174850.png
CN-114553875-B,Asset uplink system and method based on decentralization ID and prophetic machine ,,,22/03/2022,22/03/2022,16/06/2023,16/06/2023,https://patents.google.com/patent/CN114553875B/en,https://patentimages.storage.googleapis.com/bd/80/b3/9a8d7cdd470749/HDA0003558866930000011.png
CN-114666127-B,Abnormal flow detection method based on block chain ,,,22/03/2022,22/03/2022,23/05/2023,23/05/2023,https://patents.google.com/patent/CN114666127B/en,https://patentimages.storage.googleapis.com/67/fb/60/06cb25d10c0215/220321104308.png
CN-114745120-B,Anti-key exposure cloud data integrity verification method supporting fair payment ,,,,17/03/2022,22/08/2023,22/08/2023,https://patents.google.com/patent/CN114745120B/en,
CN-114338053-B,Dynamic reputation-based block chain consensus method and system ,,,16/03/2022,16/03/2022,13/05/2022,13/05/2022,https://patents.google.com/patent/CN114338053B/en,https://patentimages.storage.googleapis.com/f5/61/70/8bfeba17291dfb/220310160720.png
CN-114793237-B,"Smart city data sharing method, device and medium based on block chain technology ",,,14/03/2022,14/03/2022,20/06/2023,20/06/2023,https://patents.google.com/patent/CN114793237B/en,https://patentimages.storage.googleapis.com/df/e9/69/171b2335bdd9bc/HDA0003545013830000011.png
CN-114338048-B,Block chain-based vehicle accident responsibility determination method and vehicle terminal ,,,10/03/2022,10/03/2022,05/07/2022,05/07/2022,https://patents.google.com/patent/CN114338048B/en,https://patentimages.storage.googleapis.com/12/0e/68/b455a78fee26db/F_220303140747770_770603001.png
CN-114615299-B,"Remote medical monitoring method, system, medium, equipment and terminal ",,,,09/03/2022,21/07/2023,21/07/2023,https://patents.google.com/patent/CN114615299B/en,
CN-114826564-B,Secret image sharing and recovering method based on block chain ,,,28/02/2022,28/02/2022,21/02/2023,21/02/2023,https://patents.google.com/patent/CN114826564B/en,https://patentimages.storage.googleapis.com/8f/13/b5/51358d38835902/HDA0004016448150000011.png
CN-114500690-B,"Interface data processing method and device, electronic equipment and storage medium ",,,,15/02/2022,18/08/2023,18/08/2023,https://patents.google.com/patent/CN114500690B/en,
CN-114449346-B,"Video processing method, device, equipment and storage medium ",,,,14/02/2022,15/08/2023,15/08/2023,https://patents.google.com/patent/CN114449346B/en,
CN-114553432-B,"Identity authentication method, device, equipment and computer readable storage medium ",,,,28/01/2022,18/08/2023,18/08/2023,https://patents.google.com/patent/CN114553432B/en,
CN-114500051-B,Block chain-based certificate management method and system ,,,26/01/2022,26/01/2022,11/10/2022,11/10/2022,https://patents.google.com/patent/CN114500051B/en,https://patentimages.storage.googleapis.com/9e/e1/dc/bafe4402718967/HDA0003490997980000011.png
CN-114445092-B,Agricultural product traceability system based on blockchain technology ,,,26/01/2022,26/01/2022,14/07/2023,14/07/2023,https://patents.google.com/patent/CN114445092B/en,https://patentimages.storage.googleapis.com/35/2f/e8/3e38da6bf497ed/HDA0003491150310000011.png
CN-114363178-B,"Block chain network optimization method, device and system ",,,21/01/2022,21/01/2022,27/12/2022,27/12/2022,https://patents.google.com/patent/CN114363178B/en,https://patentimages.storage.googleapis.com/0d/39/2c/8283d2f4c7f012/HDA0003482670800000011.png
CN-114465866-B,DPoS method based on trust degree and PBFT ,,,,21/01/2022,15/08/2023,15/08/2023,https://patents.google.com/patent/CN114465866B/en,
CN-114389889-B,File full life cycle management method and device based on block chain technology ,,,,20/01/2022,22/08/2023,22/08/2023,https://patents.google.com/patent/CN114389889B/en,
CN-113542285-B,Multi-stage automatic formal verification method for Terdermint consensus protocol ,,,19/07/2021,19/07/2021,28/06/2022,28/06/2022,https://patents.google.com/patent/CN113542285B/en,https://patentimages.storage.googleapis.com/54/5f/d3/160f117a69ba7a/HDA0003169739080000011.png
CN-114358023-B,"Intelligent question-answer recall method, intelligent question-answer recall device, computer equipment and storage medium ",,,,11/01/2022,22/08/2023,22/08/2023,https://patents.google.com/patent/CN114358023B/en,
CN-113256301-B,"Data shielding method, device, server and medium ",,,13/07/2021,13/07/2021,29/03/2022,29/03/2022,https://patents.google.com/patent/CN113256301B/en,https://patentimages.storage.googleapis.com/0d/23/63/4ea4586fe488e0/210707093345.png
CN-113436017-B,"Transaction processing method, device and equipment ",,,07/07/2021,07/07/2021,21/06/2022,21/06/2022,https://patents.google.com/patent/CN113436017B/en,https://patentimages.storage.googleapis.com/84/71/b3/a84146fbb54c5c/210628131539.png
CN-114389859-B,Detection system and detection method for Ethernet node Sybil attack in block chain ,,,24/12/2021,24/12/2021,18/07/2023,18/07/2023,https://patents.google.com/patent/CN114389859B/en,
CN-114331430-B,"Block chain consensus method, apparatus, device and medium ",,,24/12/2021,24/12/2021,31/03/2023,31/03/2023,https://patents.google.com/patent/CN114331430B/en,https://patentimages.storage.googleapis.com/50/be/ca/3f6dd89cab5db0/HDA0003432577640000011.png
CN-113255008-B,Method and system for outputting multimedia file ,,,01/07/2021,01/07/2021,22/10/2021,22/10/2021,https://patents.google.com/patent/CN113255008B/en,https://patentimages.storage.googleapis.com/b9/58/36/ffd71195fcebd8/210629095303.png
CN-113220704-B,"Method and device for deploying, querying and executing intelligent contracts in block chain ",,,01/07/2021,01/07/2021,26/04/2022,26/04/2022,https://patents.google.com/patent/CN113220704B/en,https://patentimages.storage.googleapis.com/49/9f/bc/82a1c6d6b9f95d/210625164427.png
CN-114257446-B,Data access control method based on searchable encryption and computer equipment ,,,20/12/2021,20/12/2021,23/05/2023,23/05/2023,https://patents.google.com/patent/CN114257446B/en,https://patentimages.storage.googleapis.com/6b/7d/ff/f8b39eec9145ee/HDA0003421350010000011.png
CN-215729553-U,Biminu ore digging machine ,,,29/06/2021,29/06/2021,01/02/2022,01/02/2022,https://patents.google.com/patent/CN215729553U/en,https://patentimages.storage.googleapis.com/16/d5/9a/e4bc1a9f0e0418/HDA0003138316420000011.png
CN-114240368-B,Intelligent supervision method and system based on block chain technology ,,,16/12/2021,16/12/2021,09/05/2023,09/05/2023,https://patents.google.com/patent/CN114240368B/en,https://patentimages.storage.googleapis.com/d6/c0/ea/a658e245671a28/HDA0003416256490000011.png
CN-115248811-B,Scalable collaborative blockchain block storage method and device ,,,10/12/2021,10/12/2021,12/05/2023,12/05/2023,https://patents.google.com/patent/CN115248811B/en,https://patentimages.storage.googleapis.com/8f/7d/b7/cf203388234dc6/HDA0003402862490000011.png
CN-113139874-B,Offline commodity online circulation transaction method based on block chain ,,,22/06/2021,22/06/2021,27/05/2022,27/05/2022,https://patents.google.com/patent/CN113139874B/en,https://patentimages.storage.googleapis.com/a2/55/56/ca6294a1c5f442/210611145234.png
CN-114071561-B,"Data reporting method, device, equipment and storage medium ",,,07/12/2021,07/12/2021,23/06/2023,23/06/2023,https://patents.google.com/patent/CN114071561B/en,https://patentimages.storage.googleapis.com/1a/7e/e1/44a29912959b0a/HDA0004236052200000011.png
CN-114140239-B,Anti-monopoly platform network his/her certificate verification method based on blockchain technology ,,,03/12/2021,03/12/2021,20/06/2023,20/06/2023,https://patents.google.com/patent/CN114140239B/en,https://patentimages.storage.googleapis.com/c1/99/2f/dcb6e89ed69420/HDA0003391497590000011.png
CN-113254170-B,Method and device for quitting cross-chip transaction in block chain system ,,,17/06/2021,17/06/2021,05/11/2021,05/11/2021,https://patents.google.com/patent/CN113254170B/en,https://patentimages.storage.googleapis.com/bf/ce/11/6e6a731d4e40f0/210616163428.png
CN-113851203-B,Neonate eye fundus screening collaborative learning method and system based on POS mechanism ,,,01/12/2021,01/12/2021,15/02/2022,15/02/2022,https://patents.google.com/patent/CN113851203B/en,https://patentimages.storage.googleapis.com/e6/d5/10/3e63c285960c59/211129171633.png
CN-114143198-B,Firmware upgrading method ,,,30/11/2021,30/11/2021,13/06/2023,13/06/2023,https://patents.google.com/patent/CN114143198B/en,https://patentimages.storage.googleapis.com/34/27/7f/736ec349ae5766/FT_1.png
CN-114095505-B,Multi-USB device block chain authentication method ,,,26/11/2021,26/11/2021,11/04/2023,11/04/2023,https://patents.google.com/patent/CN114095505B/en,https://patentimages.storage.googleapis.com/d4/f0/35/205ec3b082b543/HDA0003377047160000011.png
CN-113382073-B,Monitoring system and method for edge nodes in cloud edge-side industrial control system ,,,08/06/2021,08/06/2021,21/06/2022,21/06/2022,https://patents.google.com/patent/CN113382073B/en,https://patentimages.storage.googleapis.com/a9/25/e9/8af6605caeecab/HDA0003105833360000011.png
CN-113098984-B,Method for forming multi-layer block chain system based on registration mechanism and block chain system ,,,02/06/2021,02/06/2021,31/08/2021,31/08/2021,https://patents.google.com/patent/CN113098984B/en,https://patentimages.storage.googleapis.com/f8/e3/c0/7736842e56c183/210527164603.png
CN-113259463-B,Cross-chain interaction method and block chain system ,,,02/06/2021,02/06/2021,02/11/2021,02/11/2021,https://patents.google.com/patent/CN113259463B/en,https://patentimages.storage.googleapis.com/65/ae/2e/dea29a5318cbfd/210525134202.png
CN-113098983-B,Task execution method and device based on intelligent contract ,,,02/06/2021,02/06/2021,15/10/2021,15/10/2021,https://patents.google.com/patent/CN113098983B/en,https://patentimages.storage.googleapis.com/63/4b/a8/24e284c69da200/210527191319.png
CN-113259461-B,Cross-chain interaction method and block chain system ,,,02/06/2021,02/06/2021,28/09/2021,28/09/2021,https://patents.google.com/patent/CN113259461B/en,https://patentimages.storage.googleapis.com/30/89/9d/cb6534986bc8a8/210525152925.png
CN-113037505-B,Method and system for realizing trusted Web application ,,,31/05/2021,31/05/2021,07/09/2021,07/09/2021,https://patents.google.com/patent/CN113037505B/en,https://patentimages.storage.googleapis.com/3e/b5/ea/33427623176ae1/210524154240.png
